ID	NEV	ERV_KEZD	ERV_VEGE	KIHIRDETES_ID
30702	"Jazz Pharmaceuticals Ireland Ltd."	2015.01.01	2099.12.31	1644
30703	"Belpharma S.A."	2015.01.01	2099.12.31	1644
30704	"Eisai GmbH"	2015.01.01	2099.12.31	1644
30710	"Mediway Kft."	2015.01.01	2099.12.31	1684
30711	"ZF Polpharma SA"	2015.01.01	2099.12.31	1684
30712	"Octapharma (IP) SPRL"	2015.01.01	2099.12.31	1684
30714	"Mundipharma Pharmaceuticals Ltd."	2015.01.01	2099.12.31	1684
30715	"Neuraxpharm Bohemia s.r.o."	2015.01.01	2099.12.31	1684
30716	"Nutra Essential OTC, S.L."	2015.01.01	2099.12.31	1684
30717	"Orphelia Pharma SAS"	2015.01.01	2099.12.31	1684
30718	"Tetraphase Pharmaceuticals Ireland Ltd."	2015.01.01	2099.12.31	1684
30719	"Sloan Pharma S.a.r.l."	2015.01.01	2099.12.31	1684
30720	"Pfizer Healthcare Ireland"	2015.01.01	2099.12.31	1684
30721	"UPSA SAS"	2015.01.01	2099.12.31	1684
30713	"Vivanta Generics s.r.o."	2015.01.01	2099.12.31	1724
30723	"Cinfa Biotech S.L. "	2015.01.01	2099.12.31	1724
30724	"Nectar Lifesciences UK Ltd."	2015.01.01	2099.12.31	1724
30725	"GE Healthcare Buchler GmbH & Co. KG"	2015.01.01	2099.12.31	1724
30726	"Actavis Group PTC ehf."	2015.01.01	2099.12.31	1744
30728	"Laboratórios Azevedos -Indústria Farmacéutica,S.A."	2015.01.01	2099.12.31	1744
30731	"Accord Healthcare Polska Sp. z o.o."	2015.01.01	2099.12.31	1744
30732	"Karo Pharma AB"	2015.01.01	2099.12.31	1744
30733	"GlaxoSmithKline Dungarvan Ltd."	2015.01.01	2099.12.31	1744
30734	"Samsung Bioepis NL B.V."	2015.01.01	2099.12.31	1744
30735	"Vertex Pharmaceuticals (Ireland) Ltd."	2015.01.01	2099.12.31	1744
30736	"Mundipharma Corporation (Ireland) Ltd."	2015.01.01	2099.12.31	1744
30741	"Intas Third Party Sales 2005, S.L."	2015.01.01	2099.12.31	1744
30742	"Therakos Europe Ltd"	2015.01.01	2099.12.31	1744
30746	"Theramex Ireland Ltd."	2015.01.01	2099.12.31	1744
30747	"Ology Bioservices Ireland LTD"	2015.01.01	2099.12.31	1744
30748	"Clovis Oncology Ireland Ltd."	2015.01.01	2099.12.31	1744
30749	"Tesaro Bio Netherlands B.V."	2015.01.01	2099.12.31	1744
30750	"Esteve Pharmaceuticals, S.A."	2015.01.01	2099.12.31	1744
30751	"Mediwings Pharma Korlátolt Felelõsségû Társaság"	2015.01.01	2099.12.31	1744
30729	"Noridem Enterprises Ltd"	2015.01.01	2099.12.31	1764
30730	"Camurus AB"	2015.01.01	2099.12.31	1764
30737	"Oasmia Pharmaceutical AB"	2015.01.01	2099.12.31	1764
30738	"Spark Therapeutics Ireland Ltd"	2015.01.01	2099.12.31	1764
30739	"Cinfa Biotech S.L."	2015.01.01	2099.12.31	1764
30740	"ERA Consulting GmbH"	2015.01.01	2099.12.31	1764
30743	"Seqirus Netherlands B.V."	2015.01.01	2099.12.31	1764
30744	"Aeterna Zentaris GmbH"	2015.01.01	2099.12.31	1764
30745	"Lupin Europe GmbH"	2015.01.01	2099.12.31	1764
30752	"Altan Pharma Ltd."	2015.01.01	2099.12.31	1764
30753	"Inco-Med Kft."	2015.01.01	2099.12.31	1804
30754	"Roosin Medical Co., Ltd."	2015.01.01	2099.12.31	1804
30756	"Aime Egészségpénztári Matrac Szolgáltató Kft."	2015.01.01	2099.12.31	1824
30757	"Karma Medical Products Co. Ltd."	2015.01.01	2099.12.31	1824
30758	"Aime Egészségpénztári Matrac Szolgáltató Kft."	2015.01.01	2099.12.31	1824
30759	"Farmigea SPA"	2015.01.01	2099.12.31	1824
30760	"Agepha Pharma s.r.o"	2015.01.01	2099.12.31	1824
30761	"FB Health S.p.A."	2015.01.01	2099.12.31	1824
30762	"Strides Pharma (Cyprus) Limited"	2015.01.01	2099.12.31	1824
30763	"Besins Healthcare Ireland Ltd."	2015.01.01	2099.12.31	1824
30764	"Accord Healthcare S.L.U."	2015.01.01	2099.12.31	1824
30765	"Alvogen Pharma Trading Europe EOOD"	2015.01.01	2099.12.31	1824
30766	"Alpex Pharma (IRL) Limited"	2015.01.01	2099.12.31	1824
30767	"Colep Laupheim GmbH & Co. KG"	2015.01.01	2099.12.31	1824
30768	"Essential Pharma (M) Ltd."	2015.01.01	2099.12.31	1824
30769	"Piramal Critical Care B.V."	2015.01.01	2099.12.31	1824
30770	"GE Healthcare B.V."	2015.01.01	2099.12.31	1824
30771	"STD Pharmaceutical (Ireland) Ltd."	2015.01.01	2099.12.31	1824
30772	"Hisamitsu Italia S.r.l."	2015.01.01	2099.12.31	1824
30773	"Nova Laboratories Ireland Ltd."	2015.01.01	2099.12.31	1824
30774	"Dipharma B.V."	2015.01.01	2099.12.31	1824
30775	"CTI Life Sciences Deutschland GmbH"	2015.01.01	2099.12.31	1824
30776	"Akcea Therapeutics Ireland Ltd."	2015.01.01	2099.12.31	1824
30777	"RAD Neurim Pharmaceuticals EEC SARL"	2015.01.01	2099.12.31	1824
30778	"Vanda Pharmaceuticals Germany GmbH"	2015.01.01	2099.12.31	1824
30779	"Shionogi B.V."	2015.01.01	2099.12.31	1824
30780	"Blue Earth Diagnostics Ireland Ltd."	2015.01.01	2099.12.31	1824
30781	"Pharmaxis Europe Ltd."	2015.01.01	2099.12.31	1824
30835	"Rehateam S.r.l."	2015.01.01	2099.12.31	1944
30836	"Koanaa Healthcare GmbH"	2015.01.01	2099.12.31	1944
30837	"S.MED. Pharmavertriebsgesellschaft mbH"	2015.01.01	2099.12.31	1944
30838	"Acorda Therapeutics Ireland Limited"	2015.01.01	2099.12.31	1944
30839	"Theratechnologies International Limited"	2015.01.01	2099.12.31	1944
30840	"Akebia Europe Limited"	2015.01.01	2099.12.31	1944
30841	"HRA Pharma Rare Diseases"	2015.01.01	2099.12.31	1944
30842	"Torbet Laboratories Ireland Limited"	2015.01.01	2099.12.31	1944
30843	"BASF AS"	2015.01.01	2099.12.31	1944
30845	"Otto Bock Mobility Solutions GmbH"	2015.01.01	2099.12.31	1964
30846	"PIKDARE S.p.A"	2015.01.01	2099.12.31	1964
1238	"Bayer AG"	2015.01.01	2099.12.31	2164
30885	"Aflofarm Farmacja Polska"	2015.01.01	2099.12.31	2164
30886	"Netpharmalab Consulting Services S.L."	2015.01.01	2099.12.31	2164
30887	"Veriton Pharma Limited"	2015.01.01	2099.12.31	2164
30888	"ROVI Pharma Industrial Services, S.A."	2015.01.01	2099.12.31	2164
30889	"Sanochemia Pharmazeutika GmbH"	2015.01.01	2099.12.31	2164
67786	"Betapharm GmbH"	2015.01.01	2099.12.31	2204
67787	"Gennisium Pharma"	2015.01.01	2099.12.31	2204
67788	"Amgen Technology (Ireland) UC"	2015.01.01	2099.12.31	2204
67789	"AveXis EU Limited"	2015.01.01	2099.12.31	2204
67790	"Upjohn EESV"	2015.01.01	2099.12.31	2204
67793	"Tinnitus Klinika Kft."	2015.01.01	2099.12.31	2224
67794	"WSAUD A/S"	2015.01.01	2099.12.31	2224
67795	"Demant Enterprise A/S"	2015.01.01	2099.12.31	2224
67792	"Clear Pharma Zrt."	2010.01.01	2099.12.31	2224
67796	"Genepharm S.A."	2015.01.01	2099.12.31	2224
67797	"Photocure A.S.A."	2015.01.01	2099.12.31	2224
67798	"DEMO S.A."	2015.01.01	2099.12.31	2224
67799	"ITM Medical Isotopes GmbH"	2015.01.01	2099.12.31	2224
67800	"Holostem Terapie Avanzate S.r.l."	2015.01.01	2099.12.31	2224
67803	"Septodont"	2015.01.01	2099.12.31	2244
67804	"FAES Farma S.A."	2015.01.01	2099.12.31	2244
67805	"Cosmo Technologies Ltd."	2015.01.01	2099.12.31	2244
67806	"Emergent Netherlands B.V."	2015.01.01	2099.12.31	2244
67807	"SciPharm Sárl"	2015.01.01	2099.12.31	2244
67808	"Hansa Biopharma AB"	2015.01.01	2099.12.31	2244
67809	"Myr GmbH"	2015.01.01	2099.12.31	2244
67810	"Nabriva Therapeutics Ireland DAC"	2015.01.01	2099.12.31	2244
67811	"Blueprint Medicines (Netherlands) B.V."	2015.01.01	2099.12.31	2244
67812	"Centus Biotherapeutics Europe Limited"	2015.01.01	2099.12.31	2244
67813	"Guidehouse Germany GmbH"	2015.01.01	2099.12.31	2244
67814	"Heron Therapeutics B.V."	2015.01.01	2099.12.31	2244
67815	"Inceptua AB"	2015.01.01	2099.12.31	2244
67816	"Navidea Biopharmaceuticals Europe Ltd."	2015.01.01	2099.12.31	2244
67817	"Novartis Gene Therapies EU Limited"	2015.01.01	2099.12.31	2244
67818	"Vanda Pharmaceuticals Netherlands B.V."	2015.01.01	2099.12.31	2244
67854	"Ossur Magyarország Kft."	2015.01.01	2099.12.31	2424
67855	"VetTrade Kft."	2015.01.01	2099.12.31	2424
67856	"Contipro a.s., CZ"	2015.01.01	2099.12.31	2424
67857	"Edmond Pharma S.r.l."	2015.01.01	2099.12.31	2424
67858	"Lab. Genévrier SA"	2015.01.01	2099.12.31	2424
67859	"HGA Biomed Kft"	2015.01.01	2099.12.31	2424
67860	"Laboratoires THEA"	2015.01.01	2099.12.31	2424
67861	"The Simple Pharma Company Ltd."	2015.01.01	2099.12.31	2424
67862	"Bavarian Nordic A/S"	2015.01.01	2099.12.31	2424
67868	"Phoenix Pharma Zrt."	2015.01.01	2099.12.31	2444
67869	"Mdh Co. Ltd."	2015.01.01	2099.12.31	2444
67870	"Drylock Technologies s.r.o., Czech Republic"	2015.01.01	2099.12.31	2444
67871	"SBO Hearing A/S"	2015.01.01	2099.12.31	2444
67865	"ZENTIVA PHARMA Gyógyszermarketing Kereskedelmi és Szolgáltató Korlátolt Felelõsségû Társaság"	2015.01.01	2099.12.31	2444
67872	"Holsten Pharma GmbH"	2015.01.01	2099.12.31	2444
67873	"MSN Labs Europe Limited"	2015.01.01	2099.12.31	2444
67874	"Arvelle Therapeutics Netherlands B.V."	2015.01.01	2099.12.31	2444
67875	"Mabxience Research SL"	2015.01.01	2099.12.31	2444
67876	"Novartis Ireland Ltd."	2015.01.01	2099.12.31	2444
67877	"Paion Netherlands B.V."	2015.01.01	2099.12.31	2444
67878	"Organon Hungary Kft."	2015.01.01	2099.12.31	2444
67908	"Sunpex Technology Co., Ltd."	2015.01.01	2099.12.31	2564
192345	"Danone Magyarország Korlátolt Felelõsségû Társaság"	2015.01.01	2099.12.31	2724
192355	"PXG Pharma GmbH"	2015.01.01	2099.12.31	2724
192356	"Vincent Rehab Devices Company"	2015.01.01	2099.12.31	2724
192357	"Zadi Tibbi Gerecler San. Ve Tic. A.S, Istambul"	2015.01.01	2099.12.31	2724
192358	"Medtrum Technologie Inc."	2015.01.01	2099.12.31	2724
192359	"Nutricia Medical Devices B.V."	2015.01.01	2099.12.31	2724
194565	"Sivantos GmbH"	2015.01.01	2099.12.31	2744
30599	"Sintetica GmbH"	2015.01.01	2099.12.31	1324
30600	"Supremex Kft."	2015.01.01	2099.12.31	1324
30602	"CO.DON AG"	2015.01.01	2099.12.31	1324
30603	"Kung Long Batteries Industrial Co. Ltd"	2015.01.01	2099.12.31	1324
30604	"Conventia Medical LLP"	2015.01.01	2099.12.31	1324
30605	"NewLine Pharma, S.L. "	2015.01.01	2099.12.31	1324
30606	"EUSA Pharma (UK) Ltd."	2015.01.01	2099.12.31	1324
30607	"MendeliKABS Europe Ltd."	2015.01.01	2099.12.31	1324
30608	"Noden Pharma DAC"	2015.01.01	2099.12.31	1324
30609	"Farmalider SA"	2015.01.01	2099.12.31	1344
30610	"Apta Medica Internacional d.o.o."	2015.01.01	2099.12.31	1344
30612	"Wytwórnia Surowic i Szczepionek BIOMED Sp. z o.o."	2015.01.01	2099.12.31	1344
30613	"Takeda AS"	2015.01.01	2099.12.31	1364
30614	"Omega Pharma Ltd."	2015.01.01	2099.12.31	1364
30615	"Amryt AG"	2015.01.01	2099.12.31	1364
30616	"Chiesi Orphan B.V."	2015.01.01	2099.12.31	1364
30617	"Techdow Pharma Netherlands B.V."	2015.01.01	2099.12.31	1364
30618	"gmp-orphan SA"	2015.01.01	2099.12.31	1364
30619	"SHENZHEN HOMED MEDICAL DEVICE CO Ltd."	2015.01.01	2099.12.31	1364
30620	"S.C. Rompharm Company SRL"	2015.01.01	2099.12.31	1384
30621	"Rontis Hellas S.A."	2015.01.01	2099.12.31	1384
30622	"Gen. Orph"	2015.01.01	2099.12.31	1384
30623	"Mundipharma Corporation Limited"	2015.01.01	2099.12.31	1384
30624	"STEBA Biotech S.A."	2015.01.01	2099.12.31	1384
30626	"Integrated Pharma Solution Korlátolt Felelõsségû Társaság"	2015.01.01	2099.12.31	1404
30627	"Sia Tonus Elast"	2015.01.01	2099.12.31	1404
30628	"Rivopharm UK Ltd."	2015.01.01	2099.12.31	1404
30629	"AZANTA Danmark A/S"	2015.01.01	2099.12.31	1404
30630	"Medicopus Nonprofit Kft."	2015.01.01	2099.12.31	1404
30631	"Trimb Healthcare AB"	2015.01.01	2099.12.31	1404
30632	"Cipla Ltd. (india)"	2015.01.01	2099.12.31	1404
30635	"Juvapharma Kereskedelmi és Szolgáltató Korlátolt Felelõsségû Társaság"	2015.01.01	2099.12.31	1404
30705	"Vivanta generics s.r.o"	2015.01.01	2099.12.31	1664
30708	"Medcordis Kereskedelmi Kft."	2015.01.01	2099.12.31	1664
30782	"EUSA Pharma (Netherlands) B.V."	2015.01.01	2099.12.31	1824
30783	"Intercept Pharma International Ltd."	2015.01.01	2099.12.31	1824
30784	"Glenmark Arzneimittel GmbH"	2015.01.01	2099.12.31	1824
30785	"Oxurion NV"	2015.01.01	2099.12.31	1824
30786	"Maxima Healthcare Polska Sp.z.o.o."	2015.01.01	2099.12.31	1824
30787	"Indoco Remedies Czech s.r.o."	2015.01.01	2099.12.31	1824
30788	"Chefaro Ireland DAC"	2015.01.01	2099.12.31	1824
30789	"Phoenix Labs Unlimited Company"	2015.01.01	2099.12.31	1824
30790	"Ipsen Consumer HealthCare"	2015.01.01	2099.12.31	1824
30819	"Atlas Pharma Gyógyszernagykereskedelmi Korlátolt Felelõsségû Társaság(KK)"	2010.01.01	2099.12.31	1864
30820	"Bayer Hungária Kereskedelmi és Szolgáltató Kft.(KK)"	2010.01.01	2099.12.31	1864
30821	"Juta Pharma GmbH"	2015.01.01	2099.12.31	1924
30822	"EGIS Pharmaceuticals PLC"	2015.01.01	2099.12.31	1924
30823	"Adamed Pharma S. A."	2015.01.01	2099.12.31	1924
30824	"Bausch Health Ireland Limited"	2015.01.01	2099.12.31	1924
30825	"Juta Pharma GmbH"	2015.01.01	2099.12.31	1924
30826	"bluebird bio (Netherlands) B.V."	2015.01.01	2099.12.31	1924
30827	"Dova Pharmaceuticals Ireland Limited"	2015.01.01	2099.12.31	1924
30828	"S.A.L.F. S.p.A. Laboratorio Farmacologico"	2015.01.01	2099.12.31	1924
30829	"LABORATORIO REIG JOFRE, S.A."	2015.01.01	2099.12.31	1924
30830	"Centirent Pharmaceuticals Netherlands B.V."	2015.01.01	2099.12.31	1924
30831	"Regeneron Ireland U.C."	2015.01.01	2099.12.31	1924
30832	"Univar BV"	2015.01.01	2099.12.31	1924
30833	"Farmaka s.r.l."	2015.01.01	2099.12.31	1924
30874	"HUMANA GmbH"	2015.01.01	2099.12.31	2144
30875	"Pfizer Ireland Pharmaceuticals"	2015.01.01	2099.12.31	2144
30876	"ALTAMEDICS GmbH"	2015.01.01	2099.12.31	2144
30877	"A.C.O.M. S.R.L."	2015.01.01	2099.12.31	2144
30878	"Ceft Biopharma s.r.o"	2015.01.01	2099.12.31	2144
30879	"Navigant Germany GmbH"	2015.01.01	2099.12.31	2144
30880	"Takeda Manufacturing Austria AG"	2015.01.01	2099.12.31	2144
30881	"Amryt GmbH"	2015.01.01	2099.12.31	2144
30882	"Hameln Pharma GmbH"	2015.01.01	2099.12.31	2144
30093	"Medimpex Kereskedelmi Zrt."	2012.07.16	2099.12.31	1001
67879	"Health-Med sp. zo.o. sp.k."	2015.01.01	2099.12.31	2484
67880	"Oktal Pharma d.o.o."	2015.01.01	2099.12.31	2484
67881	"Amarin Pharmaceuticals Ireland Ltd."	2015.01.01	2099.12.31	2484
67882	"Karyopharm Europe GmbH"	2015.01.01	2099.12.31	2484
67913	"SGS Pharma Magyarország Kft."	2015.01.01	2099.12.31	2584
67914	"MACO PHARMA"	2015.01.01	2099.12.31	2584
67915	"AOP Orphan Pharmaceuticals GmbH"	2015.01.01	2099.12.31	2584
67916	"MagnaPharm SK, s.r.o."	2015.01.01	2099.12.31	2584
30638	"Endoceutics Ltd."	2015.01.01	2099.12.31	1544
30639	"Medinovitas Kft."	2015.01.01	2099.12.31	1544
30640	"Medinovitas Kft."	2015.01.01	2099.12.31	1544
30641	"Tangent Healthcare Ltd"	2015.01.01	2099.12.31	1544
30642	"Arena Group S.A."	2015.01.01	2099.12.31	1544
30231	"Herbária Zrt."	2015.01.01	2099.12.31	2264
30727	"HMS Pharma Gyógyszernagykereskedelmi Korlátolt Felelõsségû Társaság"	2015.01.01	2099.12.31	2264
67822	"Lohmann & Rauscher Hungary Kft."	2015.01.01	2099.12.31	2284
67823	"Laboratoria QUALIPHAR N.V./S.A."	2015.01.01	2099.12.31	2284
67838	"Pari Gmbh"	2015.01.01	2099.12.31	2304
192331	"GlaxoSmithKline-Consumer Kft."	2015.01.01	2099.12.31	2644
192332	"Novavax CZ a.s."	2015.01.01	2099.12.31	2644
192333	"OMEDICAMED Unipessoal Lda"	2015.01.01	2099.12.31	2644
192347	"Reddy Holding GmbH"	2015.01.01	2099.12.31	2684
192348	"Akciju sabiedriba Kalceks"	2015.01.01	2099.12.31	2684
192349	"Tetris Pharma B.V."	2015.01.01	2099.12.31	2684
192350	"PharmaSGP GmbH"	2015.01.01	2099.12.31	2684
192351	"Ascendis Pharma Endocrinology Division A/S"	2015.01.01	2099.12.31	2684
192352	"Evolus Pharma B.V."	2015.01.01	2099.12.31	2684
192353	"SERB SAS"	2015.01.01	2099.12.31	2684
192354	"SIGA Technologies Netherlands B.V."	2015.01.01	2099.12.31	2684
30552	"Atlas Pharma Gyógyszernagykereskedelmi Korlátolt Felelõsségû Társaság"	2010.01.01	2099.12.31	2144
67889	"Galenika International Kft."	2015.01.01	2099.12.31	2524
67890	"Estetra SPRL"	2015.01.01	2099.12.31	2524
67891	"Laboratorios Grifols, S.A."	2015.01.01	2099.12.31	2524
67892	"Advicenne"	2015.01.01	2099.12.31	2524
67893	"Verastem Europe GmbH"	2015.01.01	2099.12.31	2524
67894	"Viatris Ltd."	2015.01.01	2099.12.31	2524
67898	"Albireo AB"	2015.01.01	2099.12.31	2544
67899	"S.C. Monrol Europe SRL"	2015.01.01	2099.12.31	2544
67900	"Pinax Pharma GmbH"	2015.01.01	2099.12.31	2544
67901	"Opella Healthcare Commercial Kft."	2015.01.01	2099.12.31	2544
67902	"Eli Lilly and Company (Ireland) Limited"	2015.01.01	2099.12.31	2544
67903	"Mylan Pharmaceuticals Limited"	2015.01.01	2099.12.31	2544
67904	"Rhythm Pharmaceuticals Limited"	2015.01.01	2099.12.31	2544
67905	"Bausch + Lomb Ireland Ltd."	2015.01.01	2099.12.31	2544
194580	"WaveForm Technologoes, Inc."	2015.01.01	2099.12.31	2804
194581	"Swyssi AG"	2015.01.01	2099.12.31	2804
194582	"photonamic GmbH & Co. KG"	2015.01.01	2099.12.31	2804
194583	"ORIOLED PHARMA Kft."	2015.01.01	2099.12.31	2804
194584	"Bilthoven Biologicals B.V."	2015.01.01	2099.12.31	2804
194585	"Idorsia Pharmaceuticals Deutschland GmbH"	2015.01.01	2099.12.31	2804
194586	"Myovant Sciences Ireland Ltd."	2015.01.01	2099.12.31	2804
194587	"ObsEva Ireland Ltd."	2015.01.01	2099.12.31	2804
194588	"VBI Vaccines B.V."	2015.01.01	2099.12.31	2804
194589	"Viela Bio B.V."	2015.01.01	2099.12.31	2804
29935	"AAA Pharma GmbH"	2015.01.01	2099.12.31	2804
194658	"Abartis Pharma S.L."	2015.01.01	2099.12.31	2904
194659	"Horizon Therapeutics Ireland DAC"	2015.01.01	2099.12.31	2904
194660	"Oncopeptides AB"	2015.01.01	2099.12.31	2904
194661	"argenx BV"	2015.01.01	2099.12.31	2904
194662	"EigerBio Europe Ltd."	2015.01.01	2099.12.31	2904
194663	"axunio Pharma GmbH"	2015.01.01	2099.12.31	2904
194664	"Laboratoires Delbert"	2015.01.01	2099.12.31	2904
194665	"TMC Pharma (EU) Ltd."	2015.01.01	2099.12.31	2904
194666	"Comharsa Life Sciences Ltd."	2015.01.01	2099.12.31	2904
194673	"Libytec Pharmaceutical S.A."	2015.01.01	2099.12.31	2964
30791	"Swixx Biopharma Kft."	2015.01.01	2099.12.31	1844
30792	"Promisemed Medical Devices Inc."	2015.01.01	2099.12.31	1844
30847	"PharmaNord Kft."	2015.01.01	2099.12.31	1984
30848	"KCI Europe Holding B.V."	2015.01.01	2099.12.31	1984
30849	"Evolus Pharma Ltd"	2015.01.01	2099.12.31	1984
30850	"Plethora Pharma Solutions Ltd."	2015.01.01	2099.12.31	1984
30851	"Creative Pharma Solutions s.r.o."	2015.01.01	2099.12.31	2125
30852	"La Jolla Pharmaceutical II B.V."	2015.01.01	2099.12.31	2125
30853	"Swixx BioPharma Kft."	2015.01.01	2099.12.31	2125
30854	"BioCryst Ireland Limited"	2015.01.01	2099.12.31	2125
30855	"GW Pharma (International) B.V."	2015.01.01	2099.12.31	2125
30856	"Mundipharma Biologics S.L."	2015.01.01	2099.12.31	2125
30857	"Regeneron Ireland D.A.C."	2015.01.01	2099.12.31	2125
30858	"Secura Bio Ltd."	2015.01.01	2099.12.31	2125
30859	"Neclife PT Unipessoal, Lda."	2015.01.01	2099.12.31	2125
30860	"SANAVITA Pharmaceuticals GmbH"	2015.01.01	2099.12.31	2125
30861	"     "	2015.01.01	2099.12.31	2126
30862	"    "	2015.01.01	2099.12.31	2126
30863	"Aerie Pharmaceuticals Ireland Ltd."	2015.01.01	2099.12.31	2126
30864	"Cycle Pharmaceuticals (Europe) Limited"	2015.01.01	2099.12.31	2126
30865	"Univar Solutions BV"	2015.01.01	2099.12.31	2126
30866	"Tillomed Pharma GmbH"	2015.01.01	2099.12.31	2126
30867	"Covis Pharma Europe B.V"	2015.01.01	2099.12.31	2126
30868	"DOSE INNOVA, S.L."	2015.01.01	2099.12.31	2127
30869	"Schwabe Austria GmbH"	2015.01.01	2099.12.31	2127
30870	"Substipharm"	2015.01.01	2099.12.31	2127
30871	"Pharmascience International Ltd."	2015.01.01	2099.12.31	2128
30872	"ROTOP Pharmaka GmbH"	2015.01.01	2099.12.31	2128
30873	"Curium Netherlands B.V."	2015.01.01	2099.12.31	2128
30884	"MagnaPharm Hungary Korlátolt Felelõsségû Társaság"	2015.01.01	2099.12.31	2184
67820	"SPIROMED Gyógyszer-nagykereskedelmi és Szolgáltató Korlátolt Felelõsségû Társaság"	2015.01.01	2099.12.31	2304
67825	"G.L. Pharma Magyarország Korlátolt Felelõsségû Társaság"	2015.01.01	2099.12.31	2304
67826	"Neofyt Spol.s.r.o."	2015.01.01	2099.12.31	2304
67827	"Orphalan"	2015.01.01	2099.12.31	2304
67829	"Insmed Netherlands B.V."	2015.01.01	2099.12.31	2304
67830	"BioNTech Manufacturing GmbH"	2015.01.01	2099.12.31	2304
67831	"MODERNA BIOTECH SPAIN S.L."	2015.01.01	2099.12.31	2304
67832	"Aimmune Therapeutics Ireland Ltd."	2015.01.01	2099.12.31	2304
67833	"Pacira Ireland Ltd."	2015.01.01	2099.12.31	2304
67834	"SFL Pharmaceuticals Deutschland GmbH"	2015.01.01	2099.12.31	2304
67835	"Zogenix ROI Ltd."	2015.01.01	2099.12.31	2304
67836	"Medical Developments NED B.V."	2015.01.01	2099.12.31	2304
67837	"HGA Biomed Gyógyszergyártó Kft."	2015.01.01	2099.12.31	2304
67839	"MagnaPharm Hungary Kft."	2015.01.01	2099.12.31	2384
67840	"zr pharma & GmbH"	2015.01.01	2099.12.31	2384
67841	"Canute Pharma (Ireland) Ltd."	2015.01.01	2099.12.31	2384
67842	"Dynavax GmbH"	2015.01.01	2099.12.31	2384
67843	"Seagen B.V."	2015.01.01	2099.12.31	2384
67844	"Stemline Therapeutics B.V."	2015.01.01	2099.12.31	2384
67845	"Xeris Pharmaceuticals Ireland Ltd."	2015.01.01	2099.12.31	2384
67846	"Laboratoires Juvisé Pharmaceuticals"	2015.01.01	2099.12.31	2384
67864	"Novartis Ireland Limited"	2015.01.01	2099.12.31	2424
67910	"Takeda Pharmaceuticals International AG"	2015.01.01	2099.12.31	2564
67911	"Rhythm Pharmaceuticals Netherlands B.V."	2015.01.01	2099.12.31	2564
67886	"Taw Pharma (Ireland) Ltd."	2015.01.01	2099.12.31	2504
67887	"Paion Deutschland GmbH"	2015.01.01	2099.12.31	2504
67884	"Pharmaclan s.r.o."	2015.01.01	2099.12.31	2504
67885	"Lobsor Pharmaceuticals AB"	2015.01.01	2099.12.31	2504
67909	"Corza Medical GmbH"	2015.01.01	2099.12.31	2564
194570	"Landport Batteries BV"	2015.01.01	2099.12.31	2764
194571	"Demersan, Ankara"	2015.01.01	2099.12.31	2764
194572	"Diagnostic Green GmbH"	2015.01.01	2099.12.31	2764
194573	"BE PHARMA d.o.o."	2015.01.01	2099.12.31	2764
194574	"Biohaven Pharmaceutical Ireland DAC"	2015.01.01	2099.12.31	2764
194575	"Global Blood Therapeutics Netherlands B.V."	2015.01.01	2099.12.31	2764
194576	"Immunocore Ireland Ltd."	2015.01.01	2099.12.31	2764
194577	"Bayer AG"	2015.01.01	2099.12.31	2764
30793	"Pharmexon Consulting sro"	2015.01.01	2099.12.31	1864
30794	"Immunotek S.L"	2015.01.01	2099.12.31	1864
30795	"Anfarm Hellas S.A."	2015.01.01	2099.12.31	1864
30796	"Labiana Pharmaceuticals, S.L.U."	2015.01.01	2099.12.31	1864
30797	"Recordati Rare Diseases, Inc."	2015.01.01	2099.12.31	1864
30798	"Portola Netherlands B.V."	2015.01.01	2099.12.31	1864
30799	"BPL Bioproducts Laboratory GmbH"	2015.01.01	2099.12.31	1864
30800	"Basilea Pharmaceutica Deutschland GmbH"	2015.01.01	2099.12.31	1864
30801	"Amicus Therapeutics Europe Limited"	2015.01.01	2099.12.31	1864
30802	"Endoceutics S.A."	2015.01.01	2099.12.31	1864
30803	"Therakind (Europe) Limited"	2015.01.01	2099.12.31	1864
30804	"Lantheus EU Limited"	2015.01.01	2099.12.31	1864
30805	"Puma Biotechnology B.V."	2015.01.01	2099.12.31	1864
30806	"Omeros Ireland Limited"	2015.01.01	2099.12.31	1864
30807	"Clinuvel Europe Limited"	2015.01.01	2099.12.31	1864
30808	"Proveca Pharma Limited"	2015.01.01	2099.12.31	1864
30809	"Orexo AB"	2015.01.01	2099.12.31	1864
30810	"lntendis GmbH"	2015.01.01	2099.12.31	1864
30811	"Neuraxpharm Italy S.p.A"	2015.01.01	2099.12.31	1864
30812	"P&G Health Germany GmbH"	2015.01.01	2099.12.31	1864
30813	"Apotex B.V."	2015.01.01	2099.12.31	1864
30814	"Immedica Pharma AB"	2015.01.01	2099.12.31	1864
30815	"Sanofi Mature IP"	2015.01.01	2099.12.31	1864
30816	"Atnahs Pharma Netherlands B.V."	2015.01.01	2099.12.31	1864
30817	"BAUSCH HEALTH Magyarország Kft."	2015.01.01	2099.12.31	1864
30818	"BAUSCH HEALTH Magyarország Kft."	2015.01.01	2099.12.31	1864
30890	"Huizhou Foryou Medical Devices Co., Ltd."	2015.01.01	2099.12.31	2184
67847	"PharmSol Europe Limited"	2015.01.01	2099.12.31	2404
